Latitude,Longitude
605342.128149942,1418424.00175019
605341.134385526,1418423.87707852
605340.14094919,1418423.74912603
605339.148169026,1418423.61822078
605338.155388847,1418423.48436278
605337.162936777,1418423.34755203
605336.170812771,1418423.20778853
605335.179344937,1418423.06572844
605334.187877104,1418422.92071562
605333.197065443,1418422.77307811
605332.20690994,1418422.62314403
605331.217082515,1418422.47091337
605330.227583185,1418422.31605802
605329.239068106,1418422.1592342
605328.250881106,1418422.00044186
605327.263022184,1418421.83935294
605326.276147515,1418421.67629552
605325.289600939,1418421.51159769
605324.304038599,1418421.34493136
605323.318804353,1418421.17662461
605322.334554359,1418421.0056932
605321.351288602,1418420.82918435
605320.369007111,1418420.64742619
605319.387381777,1418420.46041869
605318.40674068,1418420.26881802
605317.426755771,1418420.07262419
605316.447755098,1418419.87249336
605315.469082519,1418419.66809744
605314.491394192,1418419.4600926
605313.514033943,1418419.24847886
605312.537329853,1418419.03391236
605311.561281934,1418418.81639311
605310.58556211,1418418.59624919
605309.610170349,1418418.3738087
605308.635106683,1418418.1490716
605307.66037111,1418417.9226941
605306.68629168,1418417.69500427
605305.711884186,1418417.46567403
605304.738132849,1418417.23535952
605303.764381513,1418417.00471695
605302.790630192,1418416.77309011
605301.816878855,1418416.54179136
605300.843127519,1418416.31016453
605299.869376183,1418416.07886578
605298.895624846,1418415.84855127
605297.921873525,1418415.61889294
605296.94779411,1418415.39021885
605295.973386601,1418415.16318519
605294.998651013,1418414.93779194
605294.02391544,1418414.71469527
605293.048523679,1418414.49323903
605292.073460013,1418414.26915811
605291.099380597,1418414.03982785
605290.125957355,1418413.80590445
605289.152862191,1418413.56738786
605288.180423185,1418413.32526235
605287.208312273,1418413.07985602
605286.236857519,1418412.83182502
605285.265402764,1418412.58116935
605284.294604182,1418412.32920136
605283.323477522,1418412.07559294
605282.353007019,1418411.82132836
605281.382208437,1418411.56706378
605280.411409855,1418411.31279919
605279.440611273,1418411.05951886
605278.469812691,1418410.80755086
605277.498686016,1418410.55722328
605276.527231276,1418410.30952036
605275.555448443,1418410.06411402
605274.583337516,1418409.8223166
605273.610570431,1418409.58445619
605272.637475267,1418409.35086086
605271.663723931,1418409.12185869
605270.688988358,1418408.89843394
605269.713924691,1418408.68091469
605268.737876773,1418408.46962902
605267.760844603,1418408.26523311
605266.783156276,1418408.06838311
605265.804155603,1418407.87907903
605264.824170694,1418407.69830512
605263.843201518,1418407.52638943
605262.860920027,1418407.36398819
605261.87732619,1418407.21142945
605260.892420024,1418407.06904128
605259.905873433,1418406.93912028
605258.917686433,1418406.82396303
605257.927530929,1418406.72291335
605256.935735017,1418406.63498703
605255.942298681,1418406.55952786
605254.947221935,1418406.49587969
605253.951160938,1418406.44273019
605252.953459516,1418406.3994232
605251.955101937,1418406.36530252
605250.955432013,1418406.33938394
605249.954777852,1418406.32101128
605248.953139439,1418406.30887219
605247.951172933,1418406.30263861
605246.94822219,1418406.3009982
605245.944943354,1418406.30362286
605244.941336438,1418406.30920027
605243.937401444,1418406.31707427
605242.933138356,1418406.32658869
605241.929203346,1418406.33643119
605240.924940273,1418406.34627369
605239.920677185,1418406.35513194
605238.91707027,1418406.36202168
605237.913463354,1418406.36595869
605236.910512596,1418406.36661486
605235.907889932,1418406.36267786
605234.90625152,1418406.35349153
605233.905269265,1418406.33807161
605232.904943183,1418406.31576194
605231.466625854,1418405.80428003
605230.525354773,1418405.46602611
605229.584739849,1418405.12613177
605228.644453019,1418404.7849251
605227.704494268,1418404.44339035
605226.764207438,1418404.10218368
605225.823920608,1418403.76163319
605224.882977605,1418403.42206694
605223.941706523,1418403.0844692
605222.99945119,1418402.7494961
605222.056211606,1418402.41747577
605221.111659691,1418402.08873628
605220.165795431,1418401.76458994
605219.218290776,1418401.44536486
605218.269145682,1418401.13138911
605217.318032101,1418400.8226627
605216.36659044,1418400.51623286
605215.414492607,1418400.21078728
605214.46206668,1418399.90632594
605213.509312689,1418399.60317694
605212.556230605,1418399.30068411
605211.602820441,1418398.99917552
605210.649082184,1418398.69865119
605209.695015848,1418398.39878303
605208.740949526,1418398.09989911
605207.786227018,1418397.80167136
605206.831504524,1418397.50409977
605205.876782015,1418397.20718436
605204.921403348,1418396.91092511
605203.966352776,1418396.61532202
605203.010646015,1418396.32037511
605202.05493927,1418396.02575627
605201.099232525,1418395.73179361
605200.143197685,1418395.43815902
605199.186834767,1418395.14518061
605198.230799943,1418394.85220219
605197.274437025,1418394.55955186
605196.318074107,1418394.2675577
605195.36138311,1418393.97523545
605194.405020192,1418393.68356936
605193.44832918,1418393.39190328
605192.491638184,1418393.10023719
605191.534947187,1418392.80889919
605190.57825619,1418392.5172331
605189.621565193,1418392.22589511
605188.665202275,1418391.93422903
605187.708511263,1418391.64256294
605186.751820266,1418391.35089687
605185.795457348,1418391.0589027
605184.83909443,1418390.76690853
605183.883059606,1418390.47327395
605182.929321349,1418390.16717219
605181.977223516,1418389.85155602
605181.025453776,1418389.53101861
605180.073684022,1418389.21146545
605179.120273858,1418388.89814585
605178.164567098,1418388.59630919
605177.205579519,1418388.31120478
605176.241670683,1418388.04873811
605175.272512525,1418387.81350236
605174.296464607,1418387.61173111
605173.313855022,1418387.44309628
605172.329276934,1418387.28200735
605171.343386516,1418387.12387119
605170.356511846,1418386.96835969
605169.368981019,1418386.81612903
605168.380137846,1418386.6668511
605167.390638515,1418386.52085403
605166.400483027,1418386.37813778
605165.409343272,1418386.23870236
605164.417219266,1418386.10287586
605163.424767181,1418385.97033019
605162.43133086,1418385.84172152
605161.437566429,1418385.71672177
605160.443145856,1418385.59533094
605159.448397189,1418385.47820519
605158.45299235,1418385.36468835
605157.457259431,1418385.25543661
605156.461198434,1418385.15044995
605155.464809358,1418385.04972836
605154.468092188,1418384.95327187
605153.471375018,1418384.86140853
605152.47432977,1418384.77381028
605151.476956442,1418384.6908052
605150.479911193,1418384.61272135
605149.482537851,1418384.53923069
605148.485492602,1418384.47066128
605147.488119274,1418384.4073412
605146.491074026,1418384.34861428
605145.493700683,1418384.29316819
605144.495999277,1418384.24067485
605143.497969776,1418384.19113427
605142.499612182,1418384.14454645
605141.501254603,1418384.10058327
605140.502240852,1418384.05924478
605139.5032271,1418384.02085902
605138.503885269,1418383.98509794
605137.504543439,1418383.95163344
605136.504545435,1418383.92079361
605135.504875526,1418383.89225036
605134.504549444,1418383.86633177
605133.50455144,1418383.84238169
605132.504225358,1418383.82105628
605131.503571182,1418383.80169936
605130.502917022,1418383.78463903
605129.502262861,1418383.76954719
605128.501608685,1418383.75642386
605127.500954524,1418383.74526903
605126.499972269,1418383.73575461
605125.499318108,1418383.72853677
605124.498335853,1418383.72263128
605123.497353598,1418383.71869427
605122.496699437,1418383.71639769
605121.495717183,1418383.71574153
605120.495063022,1418383.71672578
605119.494408846,1418383.71902236
605118.493754685,1418383.72263128
605117.493428603,1418383.72755252
605116.492774442,1418383.73411418
605115.492776439,1418383.7416601
605114.492450356,1418383.75019027
605113.492452353,1418383.76003277
605112.492782444,1418383.7711876
605111.493440598,1418383.78299861
605110.494098768,1418383.79579386
605109.494756937,1418383.81186995
605108.496071264,1418383.83975703
605107.497713685,1418383.87879895
605106.499356106,1418383.92833953
605105.501326606,1418383.98673835
605104.503625184,1418384.05268312
605103.506251857,1418384.12551761
605102.508550435,1418384.20327336
605101.511177108,1418384.28562227
605100.514131859,1418384.37059586
605099.516758516,1418384.45753795
605098.519385189,1418384.5448081
605097.52233994,1418384.6314221
605096.524966598,1418384.71573952
605095.527265191,1418384.79743227
605094.529891849,1418384.87453187
605093.531862348,1418384.94605403
605092.533832848,1418385.01101452
605091.535803348,1418385.06777294
605090.53711769,1418385.11567311
605089.538432017,1418385.15274653
605088.539090186,1418385.1809617
605087.540076435,1418385.20556794
605086.540406525,1418385.22722144
605085.54106468,1418385.24592219
605084.54139477,1418385.26199828
605083.541724861,1418385.27544969
605082.542054936,1418385.28627644
605081.542385027,1418385.29513469
605080.542387024,1418385.30169636
605079.54238902,1418385.3066176
605078.542391017,1418385.30957036
605077.542393014,1418385.31088269
605076.542066932,1418385.31055461
605075.542068943,1418385.30891418
605074.541742846,1418385.30628952
605073.541416764,1418385.30235253
605072.541090682,1418385.29775935
605071.541092694,1418385.29251003
605070.540766597,1418385.28660452
605069.540440515,1418385.28004286
605068.540114433,1418385.27348119
605067.53978835,1418385.26659144
605066.539462268,1418385.26002978
605065.539464265,1418385.25346811
605064.539138183,1418385.24723452
605063.538812101,1418385.24165711
605062.538814098,1418385.23640777
605061.538816109,1418385.23214269
605060.538490027,1418385.22886185
605059.538492024,1418385.22558102
605058.538165942,1418385.21705087
605057.537511766,1418385.20392753
605056.536529526,1418385.18621102
605055.535219193,1418385.16488561
605054.533908859,1418385.14060745
605053.532270432,1418385.11337653
605052.530632019,1418385.08384903
605051.528665513,1418385.0530092
605050.526699021,1418385.02118511
605049.525060609,1418384.98870486
605048.523094103,1418384.9565527
605047.52145569,1418384.9247286
605046.519817263,1418384.89421687
605045.51817885,1418384.86534552
605044.516868517,1418384.83877078
605043.515558183,1418384.81514877
605042.514904022,1418384.79480761
605041.514249846,1418384.77840345
605040.513923764,1418384.76659244
605039.514253855,1418384.7597027
605038.51458393,1418384.75839035
605037.515570194,1418384.76298353
605036.5172126,1418384.77446644
605035.519183099,1418384.79316719
605034.521809772,1418384.81974193
605033.525092602,1418384.85451877
605032.528703526,1418384.89815386
605031.533298686,1418384.95130336
605030.538550019,1418385.01429535
605029.544785604,1418385.09008262
605028.552333519,1418385.18194593
605027.561193764,1418385.28857303
605026.571038276,1418385.40865153
605025.581867024,1418385.5411972
605024.593680024,1418385.68522577
605023.606477275,1418385.83909686
605022.619602606,1418386.0018262
605021.633384109,1418386.17210144
605020.647821769,1418386.34893836
605019.662587523,1418386.53102461
605018.677681357,1418386.71704786
605017.69277519,1418386.90602386
605016.707869023,1418387.09664027
605015.723290935,1418387.28758478
605014.73805669,1418387.4778731
605013.752822444,1418387.66619295
605012.767260104,1418387.85123195
605011.781369686,1418388.03200586
605010.794495016,1418388.20720236
605009.807292268,1418388.37550911
605008.819105268,1418388.53594185
605007.829934016,1418388.68718828
605006.840106606,1418388.8282641
605005.848638773,1418388.95752895
605004.856514767,1418389.0743266
605003.862750351,1418389.17701669
605002.868001685,1418389.27478552
605001.872268766,1418389.37255436
605000.87587969,1418389.47065127
604999.878834441,1418389.56907627
604998.88113302,1418389.66684511
604997.882447347,1418389.76461394
604996.88343361,1418389.86205469
604995.883763686,1418389.95883928
604994.883765683,1418390.05496769
604993.8834396,1418390.15043995
604992.882457361,1418390.24459986
604991.881147027,1418390.33777553
604990.8795086,1418390.42963886
604989.877870187,1418390.51986177
604988.875903681,1418390.60877235
604987.873609096,1418390.69571444
604986.871314526,1418390.78068803
604985.86901994,1418390.8640212
604984.867053434,1418390.94505778
604983.864758849,1418391.02346969
604982.862464264,1418391.09958503
604981.860497773,1418391.17307569
604980.85885936,1418391.24394169
604979.857220933,1418391.31152686
604978.856238693,1418391.37648736
604977.855256438,1418391.43783894
604976.854930356,1418391.49590969
604975.854932353,1418391.55069961
604974.855262443,1418391.60155253
604973.856248692,1418391.64879653
604972.857891098,1418391.69210352
604971.860189691,1418391.73114544
604970.863144442,1418391.76592228
604969.86708343,1418391.79643403
604968.871350527,1418391.8223526
604967.876929939,1418391.84334995
604966.883165523,1418391.85975412
604965.89038536,1418391.87123702
604964.898589432,1418391.87747061
604963.907777771,1418391.87845486
604962.917950347,1418391.87386169
604961.929435268,1418391.86369111
604960.942232519,1418391.84794311
604959.961263359,1418391.79085661
604958.997026443,1418391.62714303
604958.04656902,1418391.3718942
604957.106938347,1418391.04315469
604956.175181687,1418390.6589691
604955.24801819,1418390.23738202
604954.323151276,1418389.79578187
604953.396972016,1418389.35221319
604952.466855764,1418388.92472062
604951.529521689,1418388.53134869
604950.582345098,1418388.18948586
604949.624341771,1418387.90438144
604948.662401438,1418387.63305652
604947.698164523,1418387.36993369
604946.731959105,1418387.11402869
604945.763457105,1418386.86435728
604944.793642774,1418386.61960711
604943.822516099,1418386.37912202
604942.850405186,1418386.14191778
604941.877638102,1418385.90701011
604940.904542938,1418385.67308669
604939.93111968,1418385.43916328
604938.95835261,1418385.20425561
604937.985913604,1418384.96770753
604937.01445885,1418384.72787862
604936.044316441,1418384.48444077
604935.075486347,1418384.23575361
604934.108624771,1418383.98148903
604933.143731683,1418383.72000661
604932.181463271,1418383.45032211
604931.22181952,1418383.17177936
604930.265128523,1418382.88339411
604929.31171836,1418382.58418211
604928.361260936,1418382.27578378
604927.413428187,1418381.95918337
604926.467563942,1418381.63503702
604925.523668185,1418381.3049852
604924.581084773,1418380.97001211
604923.639813691,1418380.63077395
604922.699526846,1418380.28858303
604921.759896189,1418379.94475169
604920.820265517,1418379.59993611
604919.880634859,1418379.25544861
604918.940676108,1418378.91260153
604918.000061184,1418378.57172294
604917.05813393,1418378.23445328
604916.11489436,1418377.90177678
604914.8265111,1418377.76890303
604913.831434354,1418377.65637045
604912.836685687,1418377.54121318
604911.841608942,1418377.42999294
604910.846204102,1418377.32828711
604909.850471184,1418377.24265736
604908.853754014,1418377.17835303
604907.856380686,1418377.14160769
604906.858023107,1418377.12815627
604905.858681276,1418377.13274944
604904.859011352,1418377.15210636
604903.859013349,1418377.18261811
604902.85901536,1418377.22166002
604901.858689263,1418377.26595128
604900.858363181,1418377.31188294
604899.858693272,1418377.35650228
604898.859023347,1418377.39685653
604897.858369187,1418377.49167261
604896.858043104,1418377.61076686
604895.863294438,1418377.63504502
604894.87707594,1418377.50873294
604893.893482104,1418377.33091177
604892.912184849,1418377.12061036
604891.931871846,1418376.89128011
604890.951886937,1418376.65604436
604889.971573934,1418376.42901069
604888.989620522,1418376.22330244
604888.005698606,1418376.05237103
604887.018495858,1418375.93032402
604886.027684182,1418375.86930053
604885.031623185,1418375.86700395
604884.030969024,1418375.91129519
604883.027034014,1418375.99200369
604882.020802438,1418376.09961502
604881.013258517,1418376.22395861
604880.00571461,1418376.35552002
604878.999483019,1418376.4841287
604877.995219931,1418376.6002702
604876.994237691,1418376.69410202
604875.998176694,1418376.7554536
604875.007365018,1418376.77448244
604874.023443103,1418376.74167411
604873.047395185,1418376.64718612
604872.08151786,1418376.47691086
604871.126795352,1418376.23248878
604870.180931106,1418375.92671511
604869.242284685,1418375.57304128
604868.308559522,1418375.18459061
604867.377459019,1418374.77481453
604866.447670847,1418374.35683636
604865.516242266,1418373.94410753
604864.582189023,1418373.54975136
604863.642558351,1418373.1868912
604862.696037933,1418372.86930652
604861.740003109,1418372.60979261
604860.772157267,1418372.42540978
604859.788891524,1418372.32632861
604858.793486685,1418372.2971292
604857.789223596,1418372.31976694
604856.779711187,1418372.37685344
604855.768230274,1418372.45132835
604854.758389771,1418372.52481903
604853.753142431,1418372.5805932
604852.753472522,1418372.61208919
604851.75314644,1418372.64292903
604850.752820358,1418372.67803395
604849.752822354,1418372.71970053
604848.753808603,1418372.77120961
604847.755779102,1418372.83649819
604846.759390026,1418372.91753477
604845.764969438,1418373.01825635
604844.757753611,1418373.10913545
604843.729540437,1418373.17114319
604842.686235443,1418373.21346594
604841.633744106,1418373.2459462
604840.578300014,1418373.27744219
604839.525808692,1418373.31714028
604838.482175604,1418373.37422678
604837.453634351,1418373.45821612
604836.44609043,1418373.57796653
604835.465449348,1418373.74299245
604834.517944694,1418373.96215211
604833.609481931,1418374.24495994
604832.74563852,1418374.60060227
604831.933304191,1418375.03859353
604831.186914608,1418375.57894677
604830.50548552,1418376.21903735
604829.878846347,1418376.94475769
604829.296170354,1418377.74035977
604828.747286931,1418378.59173602
604828.222025514,1418379.48346652
604827.709559351,1418380.40111561
604827.200045943,1418381.32991953
604826.682658523,1418382.25445835
604826.147226527,1418383.16029644
604825.583579347,1418384.03267002
604824.980890274,1418384.85648727
604824.328988686,1418385.61731252
604823.62721844,1418386.31613003
604822.903794691,1418387.00083995
604822.161670193,1418387.67406695
604821.402485356,1418388.33449869
604820.626568273,1418388.98115094
604819.835559353,1418389.61238328
604819.030442849,1418390.22688335
604818.211546853,1418390.82333885
604817.380839854,1418391.40076552
604816.538978025,1418391.95785102
604815.686617523,1418392.49262686
604814.825398773,1418393.00443687
604813.955977932,1418393.49196869
604813.07966736,1418393.95358194
604812.193186194,1418394.38369919
604811.285707682,1418394.76985328
604810.358216107,1418395.11630927
604809.41432035,1418395.42864461
604808.456317022,1418395.71243669
604807.486830771,1418395.97326294
604806.50881435,1418396.2163727
604805.525220513,1418396.44734336
604804.538673937,1418396.67208044
604803.551799268,1418396.89583327
604802.56722118,1418397.12385119
604801.588220522,1418397.36236778
604800.617093846,1418397.61630428
604799.653513104,1418397.88336411
604798.688291937,1418398.14484653
604797.72175844,1418398.40173578
604796.754568771,1418398.65567228
604795.787051022,1418398.90862453
604794.819533274,1418399.16256103
604793.852999777,1418399.41912219
604792.88777861,1418399.68027653
604791.924854025,1418399.95192952
604790.96488218,1418400.23933053
604790.006878853,1418400.53821445
604789.050515935,1418400.84333195
604788.094153017,1418401.14976178
604787.137133941,1418401.45291078
604786.17880252,1418401.74752961
604785.218174517,1418402.02902511
604784.254265681,1418402.29214795
604783.286419854,1418402.53197686
604782.31332469,1418402.74359061
604781.334324017,1418402.92239602
604780.350402102,1418403.07561094
604779.363199353,1418403.21373403
604778.372715771,1418403.33774953
604777.379607514,1418403.44831361
604776.38387461,1418403.54673861
604775.386501268,1418403.63400878
604774.387159437,1418403.71078028
604773.386833355,1418403.77869353
604772.385523021,1418403.83807661
604771.383556515,1418403.89024186
604770.381590024,1418403.93584543
604769.379623517,1418403.97652778
604768.378313184,1418404.01294503
604767.377659023,1418404.04575336
604766.378645271,1418404.07626511
604765.379631519,1418404.10415219
604764.379633516,1418404.12678994
604763.378651276,1418404.14417836
604762.377012849,1418404.15533319
604761.374718264,1418404.16025445
604760.372751772,1418404.15795785
604759.370457187,1418404.14778727
604758.368818775,1418404.1297427
604757.367508441,1418404.10316794
604756.367182359,1418404.06707877
604755.367840514,1418404.0214752
604754.369811013,1418403.96570103
604753.373421937,1418403.89877203
604752.379001349,1418403.82101628
604751.386877358,1418403.72620019
604750.397706106,1418403.60021619
604749.411487609,1418403.44634511
604748.427565694,1418403.2691801
604747.445612267,1418403.07397053
604746.464971185,1418402.86596569
604745.485314354,1418402.65008686
604744.506313682,1418402.43158336
604743.527313024,1418402.21504836
604742.547984272,1418402.00605927
604741.568327442,1418401.80625653
604740.58768636,1418401.60842228
604739.607045263,1418401.41190036
604738.626076102,1418401.21636268
604737.644778848,1418401.02115311
604736.663481608,1418400.82659969
604735.682184353,1418400.63139011
604734.700887099,1418400.43618053
604733.719917938,1418400.23965861
604732.738948777,1418400.04248053
604731.758635774,1418399.84333394
604730.77865085,1418399.64254694
604729.799322098,1418399.43913527
604728.820321441,1418399.23342702
604727.842633098,1418399.02476603
604726.86527285,1418398.81282419
604725.889224932,1418398.59694536
604724.913833186,1418398.3774576
604723.939753771,1418398.1533767
604722.966986686,1418397.92470261
604721.995531932,1418397.69077919
604721.025389522,1418397.45095028
604720.057871774,1418397.20095077
604719.092978686,1418396.94110878
604718.13038218,1418396.67240852
604717.169754192,1418396.39616236
604716.21043852,1418396.11302644
604715.252763271,1418395.8246412
604714.296400353,1418395.53166278
604713.340693608,1418395.23540352
604712.38564302,1418394.93684769
604711.430592433,1418394.63697952
604710.475869939,1418394.33711135
604709.520819351,1418394.03822744
604708.565440685,1418393.74164011
604707.609077767,1418393.44833361
604706.651730597,1418393.15896411
604705.69372727,1418392.87189119
604704.736052021,1418392.58416212
604703.778704852,1418392.29544878
604702.821357682,1418392.00607927
604701.864338607,1418391.7163817
604700.907319516,1418391.42635603
604699.95030044,1418391.13633035
604698.99328135,1418390.84630468
604627.364487603,1418305.66209185
604541.91649577,1418357.72858877
604444.743133694,1418416.21305186
604463.125642851,1418448.70839369
604502.744330019,1418509.05046462
604555.283266932,1418595.19596161
604610.914389268,1418689.23645595
604644.197459191,1418739.95682694
604674.133094847,1418790.96459894
604687.981492355,1418813.19257286
604687.043174013,1418844.29159203
604687.799078017,1418964.73557685
604667.035340026,1418990.12332135
604546.261959523,1419068.37907036
604480.882497102,1419108.5673102
604469.870708108,1419115.33665361
604433.7369221,1419136.42585027
604379.001139194,1419176.33882819
604338.687899604,1419210.94571435
604304.012772098,1419251.18808794
604288.836621359,1419273.46789902
604258.287469849,1419330.87493645
604213.94930394,1419410.54570886
604204.06841819,1419428.30059461
604177.2846791,1419474.36251035
604148.022270441,1419536.0444736
604119.060058013,1419593.49219336
604075.934160024,1419660.91856769
604055.322652683,1419686.81746602
604092.889506683,1419841.10324669
604035.172430515,1419752.26188894
603907.559168682,1419802.43173611
603858.06189236,1419798.12597044
603779.475107267,1419799.5600227
603670.465154693,1419805.71781878
603572.868237019,1419809.65580302
603566.0713346,1419809.80737753
603524.761377856,1419810.72797936
603507.792907849,1419811.84411886
603482.823141515,1419813.48683211
603358.612431943,1419820.84770977
603320.786064014,1419823.08884703
603144.807085276,1419834.50089769
603019.324724689,1419840.82470395
603005.638072267,1419841.80764161
602890.647488609,1419850.06484294
602753.936475933,1419856.12355787
602666.601676852,1419860.90734094
602578.686826438,1419865.72360428
602552.827298105,1419867.1402681
602450.660507694,1419871.88008803
602445.496476024,1419872.09235795
602433.343941271,1419872.59366928
602398.374851108,1419874.03592362
602308.1801496,1419881.9634012
602280.294050515,1419883.33872652
602154.146665022,1419889.5834647
602088.849223435,1419893.29277486
602068.872229263,1419894.55523953
601998.470795274,1419899.00536186
601979.481988102,1419900.03948052
601961.727102354,1419901.00601402
601904.352217108,1419904.12641461
601893.85879977,1419904.79964161
601824.144044191,1419909.26518387
601745.557259098,1419912.34851103
601673.100054935,1419916.57750519
601668.301508099,1419916.81864645
601539.626896679,1419923.28976211
601495.351394683,1419925.92952061
601421.56479685,1419930.32846195
601325.402587608,1419936.03317495
601224.45429869,1419942.02824169
601099.462422684,1419946.77527945
600989.989544526,1419953.22506969
600972.24679786,1419954.42454235
600942.177960351,1419956.45701861
600824.191975847,1419963.2880417
600733.358824193,1419968.54754561
600720.629518941,1419969.28540502
600701.418927431,1419970.03245078
600597.857454777,1419974.06361069
600575.829611689,1419975.42712502
600285.11726661,1419993.42413628
600220.151517272,1419997.88606961
600185.560051024,1420000.48022452
600151.733675107,1420001.77713794
600110.269191101,1420003.36670169
599987.990236193,1420009.20953777
599849.947861359,1420009.68394628
599819.208749607,1420012.33059452
599714.921556607,1420021.31089152
599584.663615018,1420027.48837261
599540.875316769,1420028.41028677
599484.115587771,1420031.63370553
599446.93948102,1420035.17995827
599374.685688525,1420042.07233295
599334.194299683,1420044.3800711
599301.290494099,1420046.25572352
599263.933613434,1420048.38531244
599252.984488353,1420049.01031119
599173.389175102,1420053.59101069
599151.71500586,1420054.01686285
599109.546455026,1420051.41155311
599110.66029793,1419980.6636631
599106.850266188,1419876.47063002
599105.473628521,1419803.82707453
599104.628485858,1419759.2254577
599097.538933098,1419652.5698311
599094.912626013,1419565.75832494
599088.892296851,1419497.40577136
599088.832257599,1419496.25387077
599086.637052014,1419454.09089735
599084.607200444,1419415.11033228
599081.191196769,1419364.06286219
599079.417578265,1419294.89600578
599075.725984603,1419252.93250702
599066.916947097,1419017.23481569
599067.124295771,1419014.90575211
599066.207959026,1418974.99146186
599126.111054435,1418890.88795553
599190.902919605,1418795.75395945
599233.038334027,1418734.77278219
599255.798131019,1418701.83321552
599308.258656025,1418629.57253328
599359.403894931,1418567.39221144
599409.739096105,1418510.46089485
599468.035895526,1418449.69165944
599511.514811188,1418405.25310002
599550.614142433,1418365.83126286
599593.102574527,1418326.17484611
599643.898404688,1418283.4072151
599698.061354101,1418242.35874078
599753.09798944,1418201.21020103
599777.699318185,1418183.85787353
599765.421127513,1418026.63377853
599825.525666103,1417994.96061352
599906.949715853,1417945.15132993
599994.086024523,1417877.83027036
600077.111449018,1417815.51084119
600169.444597691,1417744.43749252
600268.25411135,1417669.31133044
600397.849324599,1417572.15765336
600522.625649855,1417485.09352303
600601.948325858,1417424.95453569
600717.943828776,1417335.24638177
600777.328224435,1417293.45775144
600865.363481432,1417227.55237144
600948.830506101,1417166.28740211
601019.353659019,1417112.5158561
601064.544841602,1417083.6481317
601122.434161514,1417046.66657835
601165.404548019,1417000.05971619
601184.384496942,1416957.71760927
601189.434355602,1416907.09172627
601193.660725102,1416942.35871612
601207.017653763,1417003.15124545
601210.668237016,1417015.47832052
601110.498489857,1417133.15492244
600873.555066109,1417405.36008669
600942.359062359,1417371.62065285
601025.721756518,1417335.14762869
601104.417137191,1417302.67853352
601199.612812936,1417265.88989319
601234.400473014,1417254.37285586
601277.487985268,1417240.10483977
601316.678195611,1417226.01234828
601334.922253609,1417219.44969736
601358.79720585,1417210.86145994
601398.692139193,1417196.50814219
601475.844215855,1417165.08333628
601515.054439276,1417152.36649819
601554.039269432,1417139.72085419
601617.046689346,1417117.17726411
601665.066606432,1417103.91023028
601693.826719522,1417095.05493303
601725.481511846,1417085.30757719
601781.47975944,1417068.06220485
601872.700377524,1417046.66953111
601903.4663921,1417039.84736627
601968.721182853,1417022.81426387
602041.235145435,1417009.00982952
602339.40449661,1416930.26195553
602602.098196939,1416810.87144628
602652.277230442,1416785.86034144
602687.681031018,1416768.21405128
602729.718020439,1416743.3436942
602831.776871443,1416694.4481227
602946.983005852,1416636.57783161
603059.401744276,1416580.90307419
603208.073034853,1416499.96097887
603308.252296433,1416450.17564535
603380.589422107,1416417.47000211
603448.991844356,1416382.26862894
603499.85985285,1416357.52688053
603561.089717269,1416323.30352378
603608.168035179,1416295.9387491
603652.106267527,1416269.24195211
603682.765326932,1416248.42932969
603733.172050267,1416214.59836061
603773.125710517,1416182.11318935
603850.877523527,1416113.89941503
603861.580586106,1416103.69897611
603892.494238183,1416073.61242211
603929.595870018,1416031.78409369
603983.159739271,1415968.72811744
603984.449106768,1415966.9846826
604007.285347193,1415936.10383886
604038.86599268,1415898.81027828
604080.574898764,1415845.90487227
604113.549570352,1415802.09787327
604129.844813347,1415780.49653852
604173.307981014,1415727.0639026
604225.1723786,1415665.38784486
604268.537121266,1415608.24327411
604322.28963843,1415540.7181467
604369.154374108,1415469.9289182
604422.318637848,1415381.05639252
604437.138490111,1415353.1473276
604461.737850353,1415310.00929053
604487.026841775,1415255.6222602
604531.892565683,1415133.25373852
604546.857102692,1415088.69936569
604559.714360431,1415036.26738395
604572.284545273,1414970.57296152
604590.143433437,1414878.10792336
604603.367160276,1414804.4007217
604616.235244766,1414721.38448353
604628.022294685,1414653.90069461
604634.801152527,1414619.51264003
604644.739780933,1414572.89462303
604654.121323854,1414529.7418222
604674.620954767,1414457.70095578
604702.681266099,1414388.25129153
604739.47679618,1414319.72649419
604782.586946189,1414253.11737545
604832.145574108,1414191.14243378
604887.651040524,1414134.43027686
604930.791702271,1414096.92739911
604966.726013601,1414071.25455019
605072.29207544,1413824.87577786
605656.183296099,1413461.53431295
605830.539246604,1413351.40953319
605873.202875182,1413295.73838469
605939.256876931,1413209.54465944
605902.281229109,1413068.24933836
605901.426900104,1413063.70374377
605865.086093515,1412870.37867111
606083.626666933,1412869.52762294
606096.076117098,1412864.63786894
606301.837188527,1412783.81552403
606228.440353692,1412642.66324727
605936.174862102,1412417.49539052
605829.7636576,1411957.42938152
605825.04516311,1411937.02948794
606294.681691021,1410831.72231536
606318.668519691,1410760.62239194
606310.610793024,1410742.3242002
606279.714201272,1410680.6802946
606230.978734434,1410579.07977602
606171.380756527,1410459.00094794
606127.383797273,1410358.66945569
606084.059736937,1410257.81565477
606050.619187027,1410208.35118678
606096.651575267,1410188.54217127
606300.231876776,1410096.61683019
606432.367111191,1410034.88795103
606439.892030522,1410031.51689477
606512.652711764,1409998.91853477
